service,course_id,user_id,task,subtask,author,comment_length
Abgabe,7,a0360631,3,4,someone003,571
Abgabe,7,a0360631,3,1,someone003,532
Abgabe,7,a0360631,5,4,someone003,424
Abgabe,7,a0360631,15,4,someone003,968
Abgabe,7,a0360631,6,1,someone003,566
Abgabe,7,a0360631,7,9,someone003,836
Abgabe,7,a0360631,16,2,someone003,665
Abgabe,7,a0360631,8,1,someone003,511
Abgabe,7,a0360631,9,5,someone003,758
Abgabe,7,a0360631,10,5,someone003,661
Abgabe,7,a0360631,17,1,someone003,566
Abgabe,7,a0527563,1,2,someone003,641
Abgabe,7,a0527563,2,2,someone003,673
Abgabe,7,a0527563,3,4,someone003,763
Abgabe,7,a0527563,3,8,someone003,974
Abgabe,7,a0527563,5,3,someone003,842
Abgabe,7,a0527563,6,1,someone003,694
Abgabe,7,a0527563,7,9,someone003,572
Abgabe,7,a0527563,16,2,someone003,706
Abgabe,7,a0527563,8,1,someone003,578
Abgabe,7,a0749417,1,1,someone003,601
Abgabe,7,a0749417,2,7,someone003,677
Abgabe,7,a0749417,3,3,someone003,579
Abgabe,7,a0749417,5,3,someone003,468
Abgabe,7,a0749417,5,11,someone003,746
Abgabe,7,a0306694,1,6,someone003,523
Abgabe,7,a0306694,2,4,someone003,464
Abgabe,7,a0306694,2,8,someone003,602
Abgabe,7,a0306694,2,15,someone003,785
Abgabe,7,a0306694,3,2,someone003,799
Abgabe,7,a0306694,3,4,someone003,609
Abgabe,7,a0306694,3,8,someone003,420
Abgabe,7,a0306694,5,1,someone003,555
Abgabe,7,a0306694,5,3,someone003,517
Abgabe,7,a0306694,15,3,someone003,589
Abgabe,7,a0306694,6,1,someone003,514
Abgabe,7,a0306694,7,12,someone003,412
Abgabe,7,a0306694,16,3,someone003,524
Abgabe,7,a0306694,8,1,someone003,511
Abgabe,7,a0306694,8,13,someone003,406
Abgabe,7,a0306694,9,5,someone003,936
Abgabe,7,a0306694,10,1,someone003,499
Abgabe,7,a0746367,1,1,someone003,602
Abgabe,7,a0746367,2,3,someone003,420
Abgabe,7,a0746367,2,2,someone003,644
Abgabe,7,a0427439,1,6,someone003,495
Abgabe,7,a0427439,2,5,someone003,429
Abgabe,7,a0427439,2,7,someone003,698
Abgabe,7,a0427439,2,1,someone003,426
Abgabe,7,a0427439,3,9,someone003,476
Abgabe,7,a0427439,3,13,someone003,554
Abgabe,7,a0427439,5,2,someone003,635
Abgabe,7,a0427439,15,4,someone003,1103
Abgabe,7,a0427439,6,1,someone003,517
Abgabe,7,a0427439,7,9,someone003,406
Abgabe,7,a0427439,16,2,someone003,665
Abgabe,7,a0427439,8,1,someone003,511
Abgabe,7,a0427439,8,4,someone003,466
Abgabe,7,a0427439,9,5,someone003,758
Abgabe,7,a0427439,9,7,someone003,406
Abgabe,7,a0427439,10,5,someone003,715
Abgabe,7,a0427439,17,1,someone003,566
Abgabe,7,a0749040,2,1,someone003,548
Abgabe,7,a0946529,2,2,someone003,591
Abgabe,7,a0946529,2,3,someone003,536
Abgabe,7,a0946529,5,11,someone001,367
Abgabe,7,a0946529,16,4,someone001,234
Abgabe,7,a0946529,8,6,someone001,410
Abgabe,7,a7111759,1,5,someone001,351
Abgabe,7,a0727137,1,15,someone001,473
Abgabe,7,a0727137,2,14,someone001,488
Abgabe,7,a0727137,5,3,someone001,273
Abgabe,7,a0727137,6,1,someone001,340
Abgabe,7,a0727137,8,1,someone001,246
Abgabe,7,a0727137,9,5,someone001,234
Abgabe,7,a0848344,1,1,someone001,399
Abgabe,7,a0848344,2,2,someone001,346
Abgabe,7,a0848344,5,3,someone001,310
Abgabe,7,a0848344,6,1,someone001,409
Abgabe,7,a0848344,7,1,someone001,525
Abgabe,7,a0848344,16,3,someone001,388
Abgabe,7,a0848344,8,4,someone001,273
Abgabe,7,a0909263,1,6,someone001,454
Abgabe,7,a0909263,2,12,someone001,249
Abgabe,7,a0909263,6,1,someone001,470
Abgabe,7,a9913255,1,4,someone001,351
Abgabe,7,a9913255,2,3,someone001,260
Abgabe,7,a9913255,5,7,someone001,276
Abgabe,7,a9913255,6,3,someone001,286
Abgabe,7,a9913255,7,8,someone001,289
Abgabe,7,a9913255,16,3,someone001,805
Abgabe,7,a9913255,8,1,someone001,234
Abgabe,7,a9913255,9,5,someone001,234
Abgabe,7,a9913255,10,3,someone001,234
Abgabe,7,a0728417,1,10,someone001,351
Abgabe,7,a0728417,2,3,someone001,234
Abgabe,7,a0728417,5,13,someone001,377
Abgabe,7,a0728417,15,4,someone001,385
Abgabe,7,a0728417,6,1,someone001,600
Abgabe,7,a0728417,7,6,someone001,246
Abgabe,7,a0728417,16,3,someone001,913
Abgabe,7,a0728417,8,1,someone001,242
Abgabe,7,a0728417,9,5,someone001,444
Abgabe,7,a0728417,10,1,someone001,101
Abgabe,7,a0302810,2,1,someone004,526
Abgabe,7,a0302810,2,2,someone004,520
Abgabe,7,a0302810,2,3,someone004,520
Abgabe,7,a0302810,3,4,someone004,647
Abgabe,7,a0302810,5,1,someone004,531
Abgabe,7,a0302810,15,1,someone004,877
Abgabe,7,a0302810,6,1,someone004,833
Abgabe,7,a0302810,7,9,someone004,524
Abgabe,7,a0302810,8,1,someone004,762
Abgabe,7,a0302810,9,5,someone004,953
Abgabe,7,a0302810,10,1,someone004,1302
Abgabe,7,a0967995,2,1,someone003,560
Abgabe,7,a0967995,3,1,someone003,566
Abgabe,7,a0967995,5,1,someone003,995
Abgabe,7,a0967995,6,1,someone003,498
Abgabe,7,a0967995,6,2,someone003,661
Abgabe,7,a0967995,7,9,someone003,480
Abgabe,7,a0967995,16,5,someone003,516
Abgabe,7,a0967995,8,4,someone003,466
Abgabe,7,a0967995,9,5,someone003,406
Abgabe,7,a0967995,10,5,someone003,406
Abgabe,7,a0967995,17,1,someone003,406
Abgabe,7,a0904294,2,3,someone004,798
Abgabe,7,a0904294,2,5,someone004,857
Abgabe,7,a0904294,2,6,someone004,857
Abgabe,7,a0904294,3,2,someone004,1673
Abgabe,7,a0904294,5,1,someone004,667
Abgabe,7,a0848981,2,2,someone004,644
Abgabe,7,a0848981,2,4,someone004,281
Abgabe,7,a0848981,3,2,someone004,535
Abgabe,7,a0900170,1,6,someone001,360
Abgabe,7,a0900170,2,12,someone001,306
Abgabe,7,a0946588,1,15,someone001,345
Abgabe,7,a0946588,2,12,someone001,269
Abgabe,7,a0946588,5,13,someone001,449
Abgabe,7,a0946588,6,11,someone001,426
Abgabe,7,a0946588,7,8,someone001,637
Abgabe,7,a0946588,16,3,someone001,326
Abgabe,7,a0946588,8,3,someone001,417
Abgabe,7,a0906298,1,15,someone001,522
Abgabe,7,a0906298,5,3,someone001,232
Abgabe,7,a0906298,15,4,someone001,490
Abgabe,7,a0906298,6,3,someone001,276
Abgabe,7,a0906298,16,3,someone001,853
Abgabe,7,a0906298,8,1,someone001,232
Abgabe,7,a0706829,1,11,someone001,358
Abgabe,7,a0706829,5,1,someone001,327
Abgabe,7,a0706829,15,3,someone001,321
Abgabe,7,a0807061,1,15,someone001,366
Abgabe,7,a0807061,2,11,someone001,263
Abgabe,7,a0807061,5,8,someone001,394
Abgabe,7,a0807061,15,3,someone001,267
Abgabe,7,a0807061,6,3,someone001,276
Abgabe,7,a0807061,7,6,someone001,460
Abgabe,7,a0807061,16,2,someone001,503
Abgabe,7,a0807061,8,5,someone001,409
Abgabe,7,a0807061,10,11,someone001,420
Abgabe,7,a0651610,1,15,someone001,373
Abgabe,7,a0651610,2,3,someone001,232
Abgabe,7,a0651610,5,1,someone001,358
Abgabe,7,a0651610,6,1,someone001,417
Abgabe,7,a0651610,7,1,someone001,386
Abgabe,7,a0903622,1,15,someone001,268
Abgabe,7,a0903622,2,13,someone001,258
Abgabe,7,a0903622,5,13,someone001,273
Abgabe,7,a0903622,6,11,someone001,234
Abgabe,7,a0903622,7,9,someone001,273
Abgabe,7,a0903622,16,3,someone001,310
Abgabe,7,a0903622,8,1,someone001,235
Abgabe,7,a0903622,10,5,someone001,232
Abgabe,7,a0900767,1,15,someone001,383
Abgabe,7,a0900767,2,1,someone001,232
Abgabe,7,a0900767,5,3,someone001,280
Abgabe,7,a0900767,7,9,someone001,233
Abgabe,7,a0900767,6,1,someone001,240
Abgabe,7,a0900767,16,3,someone001,525
Abgabe,7,a0900767,8,1,someone001,234
Abgabe,7,a0101143,1,11,someone001,427
Abgabe,7,a0101143,2,12,someone001,263
Abgabe,7,a0101143,5,1,someone001,579
Abgabe,7,a0101143,6,11,someone001,186
Abgabe,7,a0101143,7,1,someone001,544
Abgabe,7,a0101143,16,2,someone001,268
Abgabe,7,a0101143,8,1,someone001,651
Abgabe,7,a0026397,2,1,someone003,486
Abgabe,7,a0026397,2,2,someone003,774
Abgabe,7,a0026397,3,2,someone003,1161
Abgabe,7,a0026397,3,3,someone003,546
Abgabe,7,a0026397,3,4,someone003,701
Abgabe,7,a0026397,5,2,someone003,696
Abgabe,7,a0026397,15,3,someone003,510
Abgabe,7,a0026397,6,1,someone003,820
Abgabe,7,a0026397,6,4,someone003,710
Abgabe,7,a0026397,7,9,someone003,721
Abgabe,7,a0026397,16,5,someone003,526
Abgabe,7,a0026397,8,1,someone003,511
Abgabe,7,a0026397,8,4,someone003,590
Abgabe,7,a0026397,9,5,someone003,478
Abgabe,7,a0026397,17,6,someone003,406
Abgabe,7,a0600815,2,3,someone002,949
Abgabe,7,a0600815,5,14,someone002,776
Abgabe,7,a0600815,15,4,someone002,466
Abgabe,7,a0900079,2,4,someone002,763
Abgabe,7,a0900079,3,4,someone002,514
Abgabe,7,a0900079,5,2,someone002,421
Abgabe,7,a0900079,15,4,someone002,433
Abgabe,7,a0900079,6,1,someone002,446
Abgabe,7,a0900079,7,8,someone002,440
Abgabe,7,a0900079,16,1,someone002,610
Abgabe,7,a0900079,8,1,someone002,446
Abgabe,7,a0909510,2,15,someone002,777
Abgabe,7,a0909510,3,10,someone002,516
Abgabe,7,a0909510,5,13,someone002,728
Abgabe,7,a0909510,15,4,someone002,445
Abgabe,7,a0909510,6,10,someone002,446
Abgabe,7,a0909510,7,7,someone002,446
Abgabe,7,a0909510,16,2,someone002,487
Abgabe,7,a0909510,8,10,someone002,441
Abgabe,7,a0909510,9,5,someone002,434
Abgabe,7,a0909510,10,2,someone002,446
Abgabe,7,a0909510,17,7,someone002,433
Abgabe,7,a8302652,2,3,someone002,653
Abgabe,7,a8302652,3,15,someone002,439
Abgabe,7,a8302652,5,13,someone002,482
Abgabe,7,a8302652,15,4,someone002,445
Abgabe,7,a8302652,6,10,someone002,508
Abgabe,7,a8302652,7,15,someone002,421
Abgabe,7,a8302652,16,1,someone002,581
Abgabe,7,a8302652,8,6,someone002,446
Abgabe,7,a8302652,9,8,someone002,446
Abgabe,7,a8302652,10,15,someone002,427
Abgabe,7,a8302652,17,1,someone002,446
Abgabe,7,a0803615,2,12,someone002,766
Abgabe,7,a9171312,1,2,someone001,283
Abgabe,7,a9171312,2,3,someone001,268
Abgabe,7,a9171312,5,3,someone001,234
Abgabe,7,a9171312,7,12,someone001,269
Abgabe,7,a9171312,6,6,someone001,272
Abgabe,7,a0706641,1,15,someone001,370
Abgabe,7,a0706641,2,15,someone001,304
Abgabe,7,a0706641,5,4,someone001,239
Abgabe,7,a0706641,6,3,someone001,390
Abgabe,7,a0706641,7,6,someone001,467
Abgabe,7,a0706641,16,3,someone001,352
Abgabe,7,a0706641,8,3,someone001,273
Abgabe,7,a0706641,10,11,someone001,263
Abgabe,7,a9949221,1,15,someone001,363
Abgabe,7,a9949221,2,12,someone001,232
Abgabe,7,a9949221,5,4,someone001,335
Abgabe,7,a9949221,6,3,someone001,234
Abgabe,7,a9949221,7,10,someone001,330
Abgabe,7,a9949221,16,5,someone001,343
Abgabe,7,a9949221,8,1,someone001,250
Abgabe,7,a9949221,10,1,someone001,398
Abgabe,7,a0361271,1,1,someone001,302
Abgabe,7,a0361271,2,3,someone001,342
Abgabe,7,a0361271,5,2,someone001,868
Abgabe,7,a0361271,6,3,someone001,234
Abgabe,7,a0361271,16,5,someone001,297
Abgabe,7,a0361271,8,1,someone001,232
Abgabe,7,a0900364,1,7,someone001,311
Abgabe,7,a0900364,2,2,someone001,447
Abgabe,7,a0900364,5,4,someone001,554
Abgabe,7,a0900364,6,1,someone001,476
Abgabe,7,a0900364,7,7,someone001,662
Abgabe,7,a0900364,16,3,someone001,586
Abgabe,7,a0900364,8,1,someone001,232
Abgabe,7,a0900364,10,5,someone001,234
Abgabe,7,a0904164,1,2,someone001,345
Abgabe,7,a0904164,2,7,someone001,258
Abgabe,7,a0904164,5,3,someone001,239
Abgabe,7,a0904164,6,3,someone001,298
Abgabe,7,a0904164,7,9,someone001,443
Abgabe,7,a0849296,2,15,someone001,460
Abgabe,7,a0849296,6,12,someone001,268
Abgabe,7,a0849296,7,10,someone001,362
Abgabe,7,a0849296,9,5,someone001,424
Abgabe,7,a0849296,10,14,someone001,232
Abgabe,7,a9430428,5,1,someone004,694
Abgabe,7,a9430428,5,4,someone004,396
Abgabe,7,a0828773,2,11,someone001,263
Abgabe,7,a0828773,7,9,someone001,581
Abgabe,7,a0828773,6,1,someone001,440
Abgabe,7,a0902209,1,1,someone004,649
Abgabe,7,a0902209,1,2,someone004,1189
Abgabe,7,a0902209,1,4,someone004,518
Abgabe,7,a0902209,1,6,someone004,606
Abgabe,7,a0902209,1,10,someone004,545
Abgabe,7,a0902209,1,11,someone004,626
Abgabe,7,a0902209,1,13,someone004,596
Abgabe,7,a0902209,1,14,someone004,581
Abgabe,7,a0902209,1,15,someone004,581
Abgabe,7,a0902209,2,1,someone004,616
Abgabe,7,a0902209,2,2,someone004,929
Abgabe,7,a0902209,2,3,someone004,614
Abgabe,7,a0902209,2,4,someone004,554
Abgabe,7,a0902209,2,11,someone004,471
Abgabe,7,a0902209,2,12,someone004,453
Abgabe,7,a0902209,2,13,someone004,368
Abgabe,7,a0902209,3,2,someone004,823
Abgabe,7,a0625655,1,1,someone004,715
Abgabe,7,a0625655,1,2,someone004,633
Abgabe,7,a0625655,1,3,someone004,633
Abgabe,7,a0625655,1,4,someone004,643
Abgabe,7,a0625655,1,6,someone004,587
Abgabe,7,a0625655,2,1,someone004,957
Abgabe,7,a0625655,2,12,someone004,993
Abgabe,7,a0625655,2,4,someone004,501
Abgabe,7,a0625655,2,7,someone004,743
Abgabe,7,a0625655,2,11,someone004,447
Abgabe,7,a0625655,3,2,someone004,973
Abgabe,7,a0625655,3,5,someone004,506
Abgabe,7,a0625655,3,15,someone004,784
Abgabe,7,a0625655,15,3,someone004,439
Abgabe,7,a0625655,6,3,someone004,542
Abgabe,7,a0625655,7,9,someone004,604
Abgabe,7,a0625655,16,3,someone004,2752
Abgabe,7,a0625655,8,6,someone004,511
Abgabe,7,a0625655,9,8,someone004,1467
Abgabe,7,a0625655,10,3,someone004,933
Abgabe,7,a0625655,17,6,someone004,746
Abgabe,7,a0609887,1,1,someone004,710
Abgabe,7,a0609887,1,2,someone004,701
Abgabe,7,a0609887,1,3,someone004,644
Abgabe,7,a0609887,1,4,someone004,573
Abgabe,7,a0609887,1,5,someone004,677
Abgabe,7,a0609887,1,6,someone004,745
Abgabe,7,a0609887,1,11,someone004,707
Abgabe,7,a0609887,1,7,someone004,559
Abgabe,7,a0609887,1,10,someone004,451
Abgabe,7,a0609887,1,13,someone004,441
Abgabe,7,a0609887,1,15,someone004,766
Abgabe,7,a0609887,2,10,someone004,352
Abgabe,7,a0609887,3,2,someone004,721
Abgabe,7,a0609887,3,4,someone004,491
Abgabe,7,a0609887,3,6,someone004,562
Abgabe,7,a0609887,5,11,someone004,785
Abgabe,7,a0609887,5,15,someone004,925
Abgabe,7,a0609887,15,3,someone004,1041
Abgabe,7,a0609887,6,9,someone004,1653
Abgabe,7,a0609887,7,3,someone004,2599
Abgabe,7,a0609887,16,3,someone004,575
Abgabe,7,a0609887,10,2,someone004,844
Abgabe,7,a0901130,1,1,someone004,691
Abgabe,7,a0901130,1,13,someone004,539
Abgabe,7,a0901130,1,15,someone004,502
Abgabe,7,a0901130,2,1,someone004,660
Abgabe,7,a0901130,2,2,someone004,564
Abgabe,7,a0901130,2,3,someone004,521
Abgabe,7,a0901130,2,8,someone004,471
Abgabe,7,a0901130,2,10,someone004,459
Abgabe,7,a0901130,2,11,someone004,441
Abgabe,7,a0901130,3,4,someone004,570
Abgabe,7,a0901130,3,2,someone004,759
Abgabe,7,a0901130,3,5,someone004,526
Abgabe,7,a0901130,3,6,someone004,604
Abgabe,7,a0901130,3,7,someone004,819
Abgabe,7,a0901130,5,1,someone004,515
Abgabe,7,a0901130,5,3,someone004,265
Abgabe,7,a0901130,5,8,someone004,867
Abgabe,7,a0901130,15,3,someone004,618
Abgabe,7,a0901130,15,4,someone004,824
Abgabe,7,a0901130,6,1,someone004,496
Abgabe,7,a0901130,7,8,someone004,911
Abgabe,7,a0901130,7,9,someone004,752
Abgabe,7,a0901130,16,3,someone004,1001
Abgabe,7,a0901130,8,9,someone004,824
Abgabe,7,a0901130,9,5,someone004,858
Abgabe,7,a0901130,9,7,someone004,1495
Abgabe,7,a0901130,10,5,someone004,1881
Abgabe,7,a0808364,1,1,someone004,575
Abgabe,7,a0808364,1,15,someone004,836
Abgabe,7,a0808364,3,2,someone004,813
Abgabe,7,a0808364,5,3,someone004,650
Abgabe,7,a0908037,1,1,someone004,763
Abgabe,7,a0908037,1,2,someone004,655
Abgabe,7,a0908037,1,4,someone004,516
Abgabe,7,a0908037,1,5,someone004,747
Abgabe,7,a0908037,1,6,someone004,459
Abgabe,7,a0908037,1,7,someone004,645
Abgabe,7,a0908037,1,3,someone004,610
Abgabe,7,a0908037,2,12,someone004,508
Abgabe,7,a0908037,3,4,someone004,583
Abgabe,7,a0908037,5,1,someone004,958
Abgabe,7,a0908037,5,11,someone004,375
Abgabe,7,a0908037,15,3,someone004,542
Abgabe,7,a0908037,6,1,someone004,763
Abgabe,7,a0908037,7,9,someone004,759
Abgabe,7,a0908037,16,3,someone004,952
Abgabe,7,a0908037,8,5,someone004,619
Abgabe,7,a0908037,9,7,someone004,527
Abgabe,7,a0906419,1,1,someone004,747
Abgabe,7,a0906419,1,13,someone004,555
Abgabe,7,a0906419,2,1,someone004,1037
Abgabe,7,a0906419,2,12,someone004,441
Abgabe,7,a0906419,3,2,someone004,567
Abgabe,7,a0906419,5,11,someone004,751
Abgabe,7,a0906419,6,1,someone004,642
Abgabe,7,a0906419,7,12,someone004,464
Abgabe,7,a0906419,16,5,someone004,439
Abgabe,7,a0906419,8,1,someone004,454
Abgabe,7,a0906419,9,5,someone004,497
Abgabe,7,a0907843,1,1,someone004,700
Abgabe,7,a0907843,1,4,someone004,550
Abgabe,7,a0907843,1,5,someone004,573
Abgabe,7,a0907843,1,15,someone004,983
Abgabe,7,a0907843,1,13,someone004,526
Abgabe,7,a0907843,1,6,someone004,644
Abgabe,7,a0907843,2,14,someone004,264
Abgabe,7,a0907843,2,1,someone004,630
Abgabe,7,a0907843,2,3,someone004,607
Abgabe,7,a0907843,2,13,someone004,641
Abgabe,7,a0907843,2,15,someone004,535
Abgabe,7,a0907843,3,2,someone004,568
Abgabe,7,a0907843,3,8,someone004,1138
Abgabe,7,a0907843,3,15,someone004,1195
Abgabe,7,a0907843,5,11,someone004,844
Abgabe,7,a0907843,5,13,someone004,1021
Abgabe,7,a0907843,15,4,someone004,1270
Abgabe,7,a0907843,6,11,someone004,589
Abgabe,7,a0907843,7,10,someone004,557
Abgabe,7,a0907843,8,13,someone004,450
Abgabe,7,a0907843,9,5,someone004,881
Abgabe,7,a0907843,17,1,someone004,505
Abgabe,7,a0709904,1,1,someone004,741
Abgabe,7,a0709904,2,2,someone004,736
Abgabe,7,a0709904,3,6,someone004,1016
Abgabe,7,a0709904,3,2,someone004,771
Abgabe,7,a0709904,5,3,someone004,1180
Abgabe,7,a0709904,15,3,someone004,1194
Abgabe,7,a0709904,6,1,someone004,435
Abgabe,7,a0709904,7,9,someone004,588
Abgabe,7,a0709904,16,4,someone004,718
Abgabe,7,a0709904,8,1,someone004,607
Abgabe,7,a0709904,9,5,someone004,1069
Abgabe,7,a0709904,10,5,someone004,467
Abgabe,7,a0867923,1,2,someone004,774
Abgabe,7,a0867923,1,1,someone004,532
Abgabe,7,a0867923,2,1,someone004,526
Abgabe,7,a0867923,3,2,someone004,1063
Abgabe,7,a0867923,5,1,someone004,856
Abgabe,7,a0867923,15,3,someone004,719
Abgabe,7,a0867923,6,1,someone004,815
Abgabe,7,a0867923,7,9,someone004,798
Abgabe,7,a0867923,16,3,someone004,626
Abgabe,7,a0867923,8,1,someone004,600
Abgabe,7,a0867923,9,5,someone004,1374
Abgabe,7,a0867923,10,5,someone004,1322
Abgabe,7,a0900891,1,1,someone004,547
Abgabe,7,a0900891,2,2,someone004,519
Abgabe,7,a0900891,3,2,someone004,133
Abgabe,7,a0900891,5,3,someone004,863
Abgabe,7,a0902337,1,1,someone004,592
Abgabe,7,a0902337,2,1,someone004,1260
Abgabe,7,a0902337,3,2,someone004,769
Abgabe,7,a0902337,5,7,someone004,1684
Abgabe,7,a0902337,15,4,someone004,711
Abgabe,7,a0902337,6,9,someone004,2163
Abgabe,7,a0902337,7,3,someone004,486
Abgabe,7,a0902337,16,3,someone004,1025
Abgabe,7,a0902337,8,1,someone004,476
Abgabe,7,a0902337,9,5,someone004,609
Abgabe,7,a0900656,1,1,someone004,691
Abgabe,7,a0900656,1,2,someone004,681
Abgabe,7,a0900656,1,4,someone004,589
Abgabe,7,a0900656,2,3,someone004,639
Abgabe,7,a0900656,3,2,someone004,1517
Abgabe,7,a0626238,1,1,someone004,728
Abgabe,7,a0626238,1,15,someone004,743
Abgabe,7,a0626238,2,3,someone004,438
Abgabe,7,a0626238,3,1,someone004,463
Abgabe,7,a0626238,5,3,someone004,976
Abgabe,7,a0626238,15,3,someone004,1122
Abgabe,7,a0626238,6,1,someone004,1484
Abgabe,7,a0626238,7,9,someone004,680
Abgabe,7,a0626238,16,3,someone004,747
Abgabe,7,a0626238,8,1,someone004,456
Abgabe,7,a0626238,9,6,someone004,1834
Abgabe,7,a0626238,10,1,someone004,983
Abgabe,7,a0902150,1,1,someone004,651
Abgabe,7,a0902150,2,2,someone004,665
Abgabe,7,a0902150,3,2,someone004,792
Abgabe,7,a0902150,5,1,someone004,1131
Abgabe,7,a0902150,6,1,someone004,496
Abgabe,7,a0902150,8,1,someone004,680
Abgabe,7,a0968174,1,1,someone004,598
Abgabe,7,a0968174,2,2,someone004,779
Abgabe,7,a0968174,2,3,someone004,453
Abgabe,7,a0968174,2,5,someone004,532
Abgabe,7,a0968174,2,7,someone004,563
Abgabe,7,a0968174,3,2,someone004,552
Abgabe,7,a0968174,3,4,someone004,687
Abgabe,7,a0968174,5,1,someone004,898
Abgabe,7,a0968174,15,4,someone004,1541
Abgabe,7,a0968174,6,9,someone004,891
Abgabe,7,a0968174,7,3,someone004,1872
Abgabe,7,a0968174,16,3,someone004,760
Abgabe,7,a0968174,8,1,someone004,450
Abgabe,7,a0968174,9,7,someone004,1404
Abgabe,7,a0867884,1,1,someone004,1838
Abgabe,7,a0867884,2,3,someone004,522
Abgabe,7,a0867884,3,3,someone004,483
Abgabe,7,a0867884,5,2,someone004,758
Abgabe,7,a0867884,6,1,someone004,980
Abgabe,7,a0867884,8,1,someone004,774
Abgabe,7,a0726362,1,1,someone004,1572
Abgabe,7,a0726362,1,4,someone004,559
Abgabe,7,a0726362,1,6,someone004,546
Abgabe,7,a0726362,2,11,someone004,618
Abgabe,7,a0726362,2,12,someone004,618
Abgabe,7,a0726362,3,2,someone004,1033
Abgabe,7,a0905792,1,1,someone003,558
Abgabe,7,a0905792,2,2,someone003,743
Abgabe,7,a0805570,1,2,someone003,670
Abgabe,7,a0805570,1,10,someone003,790
Abgabe,7,a0805570,2,6,someone003,424
Abgabe,7,a0805570,3,9,someone003,675
Abgabe,7,a0805570,5,11,someone003,495
Abgabe,7,a0805570,15,3,someone003,775
Abgabe,7,a0805570,6,1,someone003,1224
Abgabe,7,a0805570,7,9,someone003,480
Abgabe,7,a0805570,16,5,someone003,524
Abgabe,7,a0805570,8,3,someone003,587
Abgabe,7,a0805570,9,5,someone003,406
Abgabe,7,a0805570,10,5,someone003,406
Abgabe,7,a0947011,1,1,someone003,562
Abgabe,7,a0947011,2,5,someone003,620
Abgabe,7,a0947011,3,2,someone003,1181
Abgabe,7,a0947011,5,4,someone003,647
Abgabe,7,a0947011,15,3,someone003,811
Abgabe,7,a0947011,6,1,someone001,476
Abgabe,7,a0947011,7,7,someone001,661
Abgabe,7,a0947011,16,3,someone001,676
Abgabe,7,a0947011,8,1,someone001,289
Abgabe,7,a0947011,10,5,someone001,234
Abgabe,7,a0908514,1,1,someone003,562
Abgabe,7,a0908514,2,2,someone003,775
Abgabe,7,a0908514,3,2,someone003,738
Abgabe,7,a0748716,1,3,someone003,663
Abgabe,7,a0748716,2,1,someone003,433
Abgabe,7,a0748716,2,7,someone003,683
Abgabe,7,a0748716,2,3,someone003,838
Abgabe,7,a0748716,5,4,someone003,433
Abgabe,7,a0748716,15,4,someone003,638
Abgabe,7,a0748716,6,1,someone003,626
Abgabe,7,a0748716,7,7,someone003,650
Abgabe,7,a0748716,16,3,someone003,790
Abgabe,7,a0748716,8,3,someone003,412
Abgabe,7,a0748716,10,1,someone003,453
Abgabe,7,a0903,1,6,someone003,748
Abgabe,7,a0903,2,2,someone003,663
Abgabe,7,a0947444,1,4,someone003,737
Abgabe,7,a0947444,2,2,someone003,535
Abgabe,7,a0625844,1,1,someone003,738
Abgabe,7,a0625844,2,8,someone003,431
Abgabe,7,a0625844,3,4,someone003,577
Abgabe,7,a0625844,5,3,someone003,684
Abgabe,7,a0625844,15,3,someone003,687
Abgabe,7,a0625844,6,1,someone003,474
Abgabe,7,a0625844,7,1,someone003,670
Abgabe,7,a0625844,16,5,someone003,552
Abgabe,7,a0625844,8,4,someone003,617
Abgabe,7,a0625844,9,5,someone003,478
Abgabe,7,a0625844,10,1,someone003,1026
Abgabe,7,a02-0004,1,3,someone003,758
Abgabe,7,a02-0004,1,13,someone003,635
Abgabe,7,a02-0004,2,2,someone003,686
Abgabe,7,a02-0004,2,3,someone003,511
Abgabe,7,a02-0004,2,9,someone003,460
Abgabe,7,a02-0004,3,4,someone003,616
Abgabe,7,a02-0004,3,2,someone003,943
Abgabe,7,a02-0004,3,1,someone003,645
Abgabe,7,a02-0004,5,4,someone003,503
Abgabe,7,a0849311,1,2,someone003,562
Abgabe,7,a0849311,2,2,someone003,747
Abgabe,7,a0849311,2,3,someone003,543
Abgabe,7,a0849311,3,2,someone003,1074
Abgabe,7,a0849311,5,2,someone003,862
Abgabe,7,a0849311,6,1,someone003,602
Abgabe,7,a0849311,7,13,someone003,628
Abgabe,7,a0849311,16,2,someone003,1535
Abgabe,7,a0849311,8,1,someone003,577
Abgabe,7,a0849311,9,7,someone003,406
Abgabe,7,a0849311,10,3,someone003,666
Abgabe,7,a0849311,17,7,someone003,829
Abgabe,7,a0968190,1,1,someone003,562
Abgabe,7,a0968190,2,5,someone003,496
Abgabe,7,a0968190,3,2,someone003,952
Abgabe,7,a0968190,5,1,someone003,961
Abgabe,7,a0905002,1,4,someone003,660
Abgabe,7,a0905002,2,2,someone003,1130
Abgabe,7,a0905002,3,8,someone003,689
Abgabe,7,a0902776,1,2,someone003,667
Abgabe,7,a0902776,2,1,someone003,553
Abgabe,7,a0902776,2,8,someone003,652
Abgabe,7,a0902776,3,2,someone003,885
Abgabe,7,a0902776,5,11,someone003,713
Abgabe,7,a0902776,5,13,someone003,918
Abgabe,7,a0902776,15,1,someone003,611
Abgabe,7,a0902776,6,1,someone003,501
Abgabe,7,a0902776,6,7,someone003,621
